TIRF Data File: Project 1792; Run 29; ISO False; ID IVMgsU9
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	BELTX
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c	cm
7.84	0.22	0.009	0.003	32.28	-9483.18	-183.01	-3040.16	23.04	-126.53	3.12	0.06	17.15	0.70	-1688.96	83.78	-0.61	31.56	27.44	29.68	28.65	22.52	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	2.37
7.85	0.28	0.031	0.001	32.27	-8007.21	-124.09	-3094.04	46.98	-232.35	2.59	0.04	17.14	6.93	-294.92	10.65	2.03	31.58	27.46	29.65	28.63	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	2.54
7.86	0.30	0.034	-0.002	32.28	-5322.32	-47.25	-3226.80	107.75	-238.84	1.65	0.01	17.12	10.47	-359.62	7.52	3.29	31.56	27.46	29.67	28.61	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	2.72
7.87	0.41	0.045	-0.002	32.27	-2951.61	0.14	-3315.01	163.65	-30.75	0.89	-0.00	17.08	7.78	-747.80	13.92	1.32	31.56	27.46	29.65	28.63	22.50	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	2.89
7.88	0.52	0.045	0.010	32.26	-1885.15	-18.97	-3258.10	166.12	177.57	0.58	0.01	17.06	6.32	-1002.93	21.84	0.48	31.59	27.49	29.63	28.61	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	3.04
7.89	0.58	0.029	-0.000	32.27	-2199.22	1.80	-3154.34	141.36	128.24	0.70	-0.00	17.07	5.95	-1178.71	25.67	0.26	31.58	27.47	29.68	28.61	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	3.18
7.90	0.60	0.022	0.010	32.26	-3296.55	72.41	-3084.86	146.75	-112.11	1.07	-0.02	17.05	6.44	-1421.63	24.88	0.30	31.59	27.50	29.67	28.61	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	3.36
7.91	0.58	0.016	-0.000	32.27	-4291.71	77.25	-3015.97	115.75	-269.86	1.42	-0.03	17.05	6.44	-1729.24	23.73	0.36	31.63	27.54	29.67	28.65	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	3.50
7.92	0.54	0.019	0.010	32.26	-4812.52	3.91	-3008.57	94.54	-212.31	1.60	-0.00	17.05	6.19	-2002.68	23.07	0.40	31.64	27.55	29.68	28.65	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	3.59
7.93	0.54	0.022	-0.005	32.26	-5172.80	-64.11	-3023.96	83.25	-81.72	1.71	0.02	17.05	6.32	-2050.29	22.62	0.43	31.64	27.55	29.70	28.61	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	3.66
7.94	0.49	0.020	-0.012	32.27	-5410.65	-100.40	-3044.35	85.57	-32.01	1.78	0.03	17.05	4.61	-1048.09	28.33	0.14	31.63	27.57	29.68	28.61	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	3.73
7.95	0.36	0.018	0.003	32.26	-4802.33	-109.33	-3091.89	75.25	-132.09	1.55	0.04	17.07	1.92	-493.90	49.89	-0.35	31.66	27.56	29.70	28.60	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	3.80
7.96	0.35	0.032	-0.002	32.26	-3541.01	-97.26	-3149.70	76.40	-140.76	1.12	0.03	17.08	0.70	-586.67	132.90	-0.76	31.66	27.53	29.65	28.60	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	3.89
7.97	0.33	0.023	-0.002	32.26	-2496.15	-87.19	-3155.68	72.66	-19.37	0.79	0.03	17.07	0.58	-795.41	152.29	-0.79	31.67	27.54	29.63	28.61	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.00
7.98	0.29	0.016	0.007	32.26	-2156.12	-72.40	-3118.16	73.60	69.33	0.69	0.02	17.07	0.70	-967.53	108.34	-0.70	31.64	27.55	29.63	28.61	22.58	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	4.12
7.99	0.32	0.018	0.003	32.26	-2461.29	-36.79	-3074.71	78.66	36.45	0.80	0.01	17.06	0.58	-1150.63	148.05	-0.78	31.67	27.57	29.65	28.63	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.23
8.00	0.37	0.022	0.003	32.26	-3042.45	13.84	-3043.56	95.94	-35.18	1.00	-0.00	17.07	0.58	-1361.81	169.27	-0.81	31.66	27.54	29.62	28.65	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	4.32
8.01	0.41	0.007	0.004	32.25	-3611.56	19.80	-3015.06	95.85	-69.96	1.20	-0.01	17.06	0.95	-1537.59	114.31	-0.72	31.64	27.57	29.62	28.68	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	4.39
8.02	0.32	0.012	-0.000	32.26	-4147.81	-17.88	-3006.17	90.69	-81.65	1.38	0.01	17.06	0.46	-1662.10	187.35	-0.83	31.66	27.56	29.65	28.65	22.62	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.41
8.03	0.32	0.015	0.004	32.26	-4680.88	-54.62	-3021.50	87.97	-114.28	1.55	0.02	17.09	0.83	-1749.99	104.29	-0.69	31.64	27.56	29.68	28.68	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.42
8.04	0.34	0.004	-0.003	32.26	-5026.57	-106.46	-3044.43	84.50	-114.22	1.65	0.03	17.09	0.83	-1792.72	110.27	-0.71	31.63	27.57	29.68	28.66	22.58	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.44
8.05	0.25	0.006	-0.013	32.27	-5118.51	-159.59	-3053.72	67.93	-63.16	1.68	0.05	17.09	0.58	-1789.06	114.09	-0.72	31.66	27.56	29.68	28.66	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	4.48
8.06	0.14	0.007	0.007	32.26	-5173.60	-177.02	-3043.14	52.51	-32.59	1.70	0.06	17.09	0.58	-1798.82	63.15	-0.49	31.67	27.56	29.67	28.63	22.53	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.53
8.07	0.07	0.001	-0.000	32.26	-5387.34	-151.65	-3026.86	51.97	-73.01	1.78	0.05	17.10	0.83	-1859.86	23.56	0.37	31.67	27.55	29.63	28.63	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	4.59
8.08	0.04	0.016	0.007	32.26	-5640.54	-104.64	-3011.06	63.24	-128.12	1.87	0.03	17.10	0.70	-1443.60	13.61	1.37	31.59	27.59	29.63	28.61	22.49	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.68
8.09	0.14	0.015	-0.003	32.26	-5220.97	-57.08	-3028.66	83.50	-143.27	1.72	0.02	17.09	0.46	-724.61	79.92	-0.60	31.67	27.57	29.62	28.65	22.51	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	4.77
8.10	0.27	0.025	-0.006	32.26	-3978.52	-1.03	-3099.78	100.38	-120.35	1.28	0.00	17.08	0.22	-657.47	330.73	-0.90	31.63	27.57	29.58	28.61	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	4.86
8.11	0.23	0.035	-0.002	32.26	-2794.03	-1.82	-3131.41	105.66	12.26	0.89	0.00	17.07	0.58	-862.55	105.60	-0.69	31.59	27.57	29.62	28.63	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	4.96
8.12	0.29	0.020	0.004	32.26	-2379.50	-13.37	-3117.07	97.55	76.58	0.76	0.00	17.07	0.34	-1015.13	225.81	-0.86	31.59	27.55	29.57	28.63	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	5.05
8.13	0.32	0.023	-0.000	32.26	-2678.79	-11.99	-3090.63	104.25	23.64	0.87	0.00	17.04	0.22	-1149.41	387.99	-0.92	31.53	27.54	29.58	28.63	22.61	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	5.15
8.14	0.32	0.022	-0.003	32.26	-3308.22	-0.77	-3061.90	100.69	-98.94	1.08	0.00	17.04	0.34	-1334.96	255.07	-0.87	31.58	27.56	29.58	28.65	22.60	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	5.26
8.15	0.37	0.020	0.001	32.26	-3858.21	-20.20	-3034.13	92.02	-149.24	1.27	0.01	17.06	0.09	-1554.68	1052.41	-0.97	31.55	27.59	29.60	28.65	22.59	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	5.37
8.16	0.40	0.023	0.003	32.26	-4225.21	-64.57	-3024.92	73.92	-100.83	1.40	0.02	17.05	0.58	-1749.99	182.00	-0.82	31.56	27.58	29.53	28.68	22.58	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	5.45
8.17	0.39	0.029	-0.000	32.26	-4617.04	-85.76	-3025.98	73.84	-61.73	1.53	0.03	17.06	0.70	-1475.34	146.93	-0.78	31.51	27.60	29.55	28.69	22.57	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	5.49
8.18	0.28	0.023	0.004	32.26	-4678.73	-90.27	-3045.62	83.82	-100.07	1.54	0.03	17.06	0.46	-766.11	160.49	-0.80	31.48	27.57	29.53	28.73	22.56	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	5.55
8.19	0.21	0.035	-0.006	32.26	-3955.89	-55.26	-3108.60	92.64	-171.78	1.27	0.02	17.03	0.70	-628.17	80.27	-0.60	31.50	27.58	29.47	28.69	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	5.63
8.20	0.31	0.031	0.008	32.26	-2946.70	-48.06	-3147.07	100.82	-83.13	0.94	0.02	17.04	0.58	-794.19	139.56	-0.77	31.46	27.57	29.43	28.68	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	5.72
8.21	0.29	0.034	-0.000	32.26	-2345.69	-38.56	-3120.22	86.03	39.28	0.75	0.01	17.04	0.70	-941.89	108.34	-0.70	31.51	27.55	29.43	28.73	22.52	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	5.83
8.22	0.32	0.035	0.005	32.26	-2394.54	-24.76	-3081.79	84.79	66.51	0.78	0.01	17.04	0.70	-1094.48	122.37	-0.74	31.45	27.57	29.48	28.69	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	5.95
8.23	0.36	0.025	0.003	32.26	-2965.62	12.16	-3043.92	88.07	-33.44	0.97	-0.00	17.04	0.34	-1309.32	284.32	-0.89	31.38	27.59	29.43	28.71	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	6.07
8.24	0.40	0.022	-0.000	32.26	-3632.62	41.39	-3007.65	90.97	-112.02	1.21	-0.01	17.03	0.46	-1543.70	230.32	-0.86	31.43	27.59	29.47	28.69	22.55	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	6.15
8.25	0.39	0.023	-0.008	32.26	-4164.95	-1.26	-2993.56	77.40	-110.63	1.39	0.00	17.04	0.58	-1719.48	177.76	-0.82	31.53	27.56	29.52	28.74	22.54	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	6.21
8.26	0.42	0.025	-0.005	32.26	-4585.71	-45.22	-3000.14	73.11	-84.69	1.53	0.02	17.04	0.83	-1294.67	134.19	-0.76	31.50	27.59	29.55	28.71	22.55	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	6.27
8.27	0.37	0.018	0.003	32.26	-4478.31	-79.68	-3047.22	78.92	-117.57	1.47	0.03	17.05	0.95	-694.09	103.89	-0.69	31.50	27.59	29.55	28.69	22.56	-3112.87	1.66	0.000	8.17	17.00	0.000	26.83	6.33
15.61	-0.02	0.019	0.003	32.34	8.11	433.82	-3078.66	103.23	10.51	-0.00	-0.14	17.10	0.09	-5.62	-55.99	-1.58	30.60	26.46	27.79	30.15	22.33	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.62	-0.00	0.012	0.008	32.34	5.13	434.18	-3073.90	102.62	10.05	-0.00	-0.14	17.12	-0.03	-5.62	10.55	2.07	30.61	26.43	27.82	30.12	22.32	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.63	0.03	0.022	0.007	32.33	7.80	434.05	-3076.09	102.87	9.74	-0.00	-0.14	17.12	-0.15	-0.73	-47.22	-1.68	30.58	26.38	27.79	30.05	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.64	0.02	0.023	0.001	32.34	14.21	433.68	-3073.66	101.29	9.68	-0.00	-0.14	17.12	-0.15	-5.62	-30.81	-2.05	30.56	26.39	27.81	30.04	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.65	0.01	0.016	0.001	32.34	18.63	434.84	-3076.36	102.53	10.35	-0.01	-0.14	17.13	-0.03	-9.28	-76.16	-1.42	30.60	26.39	27.81	30.00	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.66	0.01	0.023	0.004	32.34	14.53	436.20	-3076.59	103.44	10.45	-0.00	-0.14	17.13	-0.03	-10.50	-76.16	-1.42	30.58	26.43	27.79	29.99	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.67	0.03	0.015	0.010	32.33	9.57	437.65	-3077.53	103.80	10.72	-0.00	-0.14	17.13	0.09	-5.62	75.96	-0.57	30.60	26.44	27.76	29.97	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.68	-0.02	0.013	0.005	32.33	5.87	436.27	-3076.28	103.38	9.19	-0.00	-0.14	17.11	-0.15	-9.28	34.81	-0.07	30.55	26.42	27.79	29.94	22.32	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.69	-0.02	0.018	-0.005	32.34	9.38	433.45	-3075.27	102.78	9.36	-0.00	-0.14	17.11	-0.03	-1.95	183.97	-0.82	30.56	26.42	27.77	29.99	22.32	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.70	0.01	0.012	0.004	32.34	15.11	433.88	-3078.75	103.22	10.18	-0.00	-0.14	17.10	-0.15	-3.17	-14.41	-3.24	30.60	26.43	27.82	29.99	22.32	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.71	0.01	0.026	0.004	32.34	18.71	431.64	-3075.49	102.31	10.38	-0.01	-0.14	17.11	-0.03	-3.17	-76.16	-1.42	30.60	26.44	27.77	29.97	22.32	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.72	0.02	0.016	0.003	32.34	21.64	432.70	-3080.29	103.83	12.10	-0.01	-0.14	17.09	0.09	-0.73	49.57	-0.35	30.53	26.46	27.79	29.91	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.73	0.01	0.013	0.008	32.33	30.08	437.68	-3078.51	105.81	12.62	-0.01	-0.14	17.10	-0.03	1.71	-76.16	-1.42	30.53	26.47	27.82	29.96	22.33	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.74	0.02	0.022	0.003	32.34	41.71	433.97	-3077.93	105.01	13.69	-0.01	-0.14	17.10	0.09	9.03	49.57	-0.35	30.51	26.43	27.82	29.96	22.34	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.75	-0.02	0.016	0.011	32.33	49.59	434.49	-3080.74	106.63	15.14	-0.02	-0.14	17.07	0.09	7.81	-55.99	-1.58	30.45	26.46	27.82	29.94	22.35	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.76	-0.00	0.019	0.007	32.34	52.61	434.30	-3082.29	107.48	16.26	-0.02	-0.14	17.06	-0.15	7.81	2.00	15.20	30.40	26.46	27.86	29.94	22.36	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.77	-0.00	0.019	0.013	32.33	59.19	434.75	-3080.68	108.54	17.55	-0.02	-0.14	17.05	-0.27	9.03	1.10	28.34	30.45	26.46	27.87	29.96	22.38	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.78	-0.00	0.010	0.005	32.33	61.35	430.98	-3087.08	110.52	17.54	-0.02	-0.14	17.06	-0.03	7.81	10.55	2.06	30.35	26.46	27.89	30.00	22.41	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.79	0.02	0.010	0.003	32.34	67.07	431.89	-3083.21	108.39	19.00	-0.02	-0.14	17.05	-0.03	5.37	-162.87	-1.20	30.34	26.51	27.87	30.02	22.43	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.80	-0.02	0.019	-0.008	32.34	72.35	433.67	-3082.50	108.79	20.79	-0.02	-0.14	17.04	-0.15	10.25	34.81	-0.07	30.32	26.47	27.91	30.07	22.45	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.81	0.02	0.012	0.014	32.33	74.47	434.88	-3082.58	109.40	20.76	-0.02	-0.14	17.04	0.09	9.03	49.57	-0.35	30.27	26.52	27.89	30.07	22.45	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.82	0.01	0.020	0.004	32.33	77.98	435.53	-3085.34	111.28	21.57	-0.03	-0.14	17.06	0.22	13.92	10.06	2.21	30.27	26.50	27.87	30.07	22.44	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.83	0.01	0.012	-0.003	32.34	75.99	434.03	-3084.30	110.93	22.29	-0.02	-0.14	17.05	0.09	10.25	23.18	0.40	30.24	26.51	27.82	30.07	22.43	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.84	0.02	0.016	0.004	32.33	74.59	433.25	-3082.91	109.86	22.10	-0.02	-0.14	17.04	-0.15	4.15	-30.81	-2.05	30.27	26.52	27.84	30.04	22.40	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.85	0.01	0.025	0.004	32.33	71.80	436.73	-3086.67	112.35	22.36	-0.02	-0.14	17.07	-0.15	10.25	-14.41	-3.24	30.29	26.51	27.81	30.05	22.36	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.86	0.02	0.019	-0.000	32.34	65.96	433.08	-3088.83	112.56	22.78	-0.02	-0.14	17.07	-0.15	12.70	-30.81	-2.05	30.29	26.53	27.79	30.02	22.31	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
15.87	0.01	0.019	0.003	32.34	68.08	432.08	-3086.39	111.37	22.76	-0.02	-0.14	17.07	-0.15	6.59	-14.41	-3.24	30.34	26.58	27.73	30.00	22.26	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.88	0.01	0.019	0.007	32.33	63.21	432.31	-3083.92	110.41	21.78	-0.02	-0.14	17.07	0.22	2.93	10.06	2.21	30.37	26.60	27.69	30.04	22.24	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.89	0.01	0.016	-0.002	32.33	66.74	434.13	-3086.51	111.85	21.95	-0.02	-0.14	17.07	-0.03	13.92	-76.16	-1.42	30.35	26.61	27.69	30.04	22.21	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.90	-0.02	0.016	0.005	32.34	68.81	434.50	-3083.95	110.91	22.54	-0.02	-0.14	17.07	-0.15	6.59	34.81	-0.07	30.34	26.65	27.73	30.10	22.20	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.91	0.01	0.028	0.001	32.34	68.94	433.18	-3084.32	111.35	22.60	-0.02	-0.14	17.08	-0.15	7.81	-14.41	-3.24	30.39	26.63	27.71	30.09	22.21	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.92	-0.02	0.022	-0.002	32.34	68.99	435.27	-3084.19	111.17	22.62	-0.02	-0.14	17.08	-0.03	12.70	183.97	-0.82	30.37	26.61	27.76	30.10	22.21	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.93	0.01	0.015	0.007	32.33	73.14	432.27	-3082.79	109.63	22.53	-0.02	-0.14	17.10	0.22	10.25	10.06	2.21	30.37	26.60	27.76	30.09	22.22	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.94	0.02	0.020	0.001	32.33	74.59	433.10	-3082.93	109.87	22.10	-0.02	-0.14	17.10	-0.15	18.80	-30.81	-2.05	30.35	26.59	27.76	30.10	22.19	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.95	0.02	0.018	0.004	32.33	78.97	435.63	-3087.11	112.78	22.75	-0.03	-0.14	17.09	-0.15	7.81	-30.81	-2.05	30.32	26.56	27.74	30.09	22.17	-3112.87	1.66	0.000	10.00	17.00	0.000	26.82	0.00
15.96	-0.00	0.013	0.001	32.34	76.85	435.44	-3079.69	109.96	22.77	-0.02	-0.14	17.11	-0.15	5.37	2.00	15.20	30.42	26.53	27.71	30.04	22.17	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
15.97	0.01	0.009	-0.000	32.34	72.61	433.04	-3083.03	109.90	22.18	-0.02	-0.14	17.11	-0.03	2.93	-76.16	-1.42	30.37	26.51	27.73	30.07	22.17	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
15.98	0.02	0.012	0.005	32.34	69.62	432.21	-3081.62	109.49	22.36	-0.02	-0.14	17.12	-0.03	13.92	-162.87	-1.20	30.37	26.52	27.74	30.04	22.17	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
15.99	0.01	0.012	-0.002	32.34	69.62	435.31	-3084.35	111.83	22.37	-0.02	-0.14	17.10	-0.27	5.37	-7.96	-5.06	30.40	26.48	27.71	30.04	22.17	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.00	0.01	0.018	0.005	32.33	69.66	433.36	-3085.22	110.83	23.02	-0.02	-0.14	17.10	0.09	7.81	23.18	0.39	30.40	26.45	27.76	30.05	22.18	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
16.01	0.02	0.019	-0.005	32.34	66.06	432.85	-3081.84	110.39	21.54	-0.02	-0.14	17.09	0.09	6.59	49.57	-0.35	30.35	26.45	27.73	30.02	22.19	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.02	0.01	0.015	-0.002	32.34	68.17	431.88	-3084.25	111.10	22.79	-0.02	-0.14	17.08	0.09	9.03	23.18	0.40	30.34	26.50	27.71	30.07	22.20	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.03	0.02	0.018	0.004	32.34	66.15	433.28	-3085.22	110.82	22.22	-0.02	-0.14	17.09	0.22	10.25	21.51	0.50	30.37	26.49	27.71	30.04	22.20	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.04	0.01	0.019	0.008	32.33	68.84	434.75	-3084.34	112.22	23.20	-0.02	-0.14	17.09	0.09	0.49	23.18	0.39	30.42	26.51	27.73	30.02	22.21	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
16.05	-0.00	0.023	0.001	32.34	68.13	433.14	-3082.89	110.53	22.14	-0.02	-0.14	17.08	0.09	6.59	-3.21	-11.07	30.43	26.52	27.71	30.02	22.22	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.06	0.02	0.018	0.004	32.34	67.54	433.31	-3082.96	110.53	22.41	-0.02	-0.14	17.09	-0.27	4.15	-17.02	-2.90	30.48	26.57	27.69	29.94	22.25	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.07	0.01	0.026	0.005	32.33	68.99	434.52	-3084.14	110.92	22.62	-0.02	-0.14	17.09	-0.27	11.47	-7.96	-5.06	30.50	26.55	27.69	29.96	22.24	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.08	-0.02	0.016	0.001	32.34	68.22	432.07	-3082.05	110.81	22.17	-0.02	-0.14	17.07	-0.15	16.36	34.81	-0.07	30.48	26.58	27.74	29.91	22.24	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.09	0.01	0.016	-0.003	32.34	71.02	434.09	-3083.27	111.44	21.92	-0.02	-0.14	17.08	-0.27	11.47	-7.96	-5.06	30.43	26.58	27.74	29.91	22.26	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.10	0.02	0.009	0.003	32.34	73.33	433.26	-3080.99	110.26	21.96	-0.02	-0.14	17.08	0.22	11.47	21.51	0.50	30.39	26.57	27.71	29.91	22.23	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.11	0.01	0.016	0.007	32.33	78.29	433.52	-3082.39	111.07	22.34	-0.03	-0.14	17.07	0.09	9.03	23.18	0.39	30.39	26.55	27.73	29.89	22.22	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.12	0.02	0.026	0.005	32.33	82.53	434.54	-3082.26	110.65	22.93	-0.03	-0.14	17.06	-0.03	12.70	-162.87	-1.20	30.40	26.54	27.73	29.96	22.20	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.13	-0.02	0.022	-0.002	32.34	81.89	433.03	-3081.22	110.30	23.18	-0.03	-0.14	17.06	-0.15	9.03	34.81	-0.07	30.40	26.52	27.73	29.97	22.17	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.14	0.02	0.019	-0.003	32.33	82.61	432.95	-3081.24	110.29	23.61	-0.03	-0.14	17.06	-0.03	5.37	-162.87	-1.20	30.39	26.51	27.76	29.97	22.15	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.15	-0.00	0.015	0.001	32.33	76.07	434.39	-3082.50	111.95	22.32	-0.02	-0.14	17.05	-0.03	10.25	10.55	2.06	30.40	26.48	27.73	29.96	22.13	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.16	0.01	0.018	0.016	32.33	73.19	435.13	-3084.56	112.22	21.90	-0.02	-0.14	17.07	-0.15	7.81	-14.41	-3.24	30.39	26.48	27.76	30.02	22.10	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.17	0.01	0.019	0.007	32.34	75.31	433.41	-3082.89	109.88	22.52	-0.02	-0.14	17.07	-0.03	11.47	-76.16	-1.42	30.35	26.47	27.74	30.02	22.08	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.18	0.01	0.013	0.004	32.34	76.79	433.32	-3082.08	110.40	22.75	-0.02	-0.14	17.06	0.09	4.15	23.18	0.39	30.35	26.45	27.79	29.99	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
16.19	0.01	0.018	0.004	32.34	75.53	433.38	-3082.41	111.08	22.61	-0.02	-0.14	17.05	-0.03	7.81	-76.16	-1.42	30.37	26.46	27.77	29.97	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.20	0.01	0.015	0.010	32.33	72.51	432.52	-3079.66	109.85	22.14	-0.02	-0.14	17.07	0.09	2.93	23.18	0.39	30.34	26.46	27.76	29.94	22.07	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
16.21	0.02	0.018	0.003	32.33	71.83	434.45	-3081.06	111.14	22.37	-0.02	-0.14	17.07	-0.15	4.15	-30.81	-2.05	30.35	26.45	27.73	29.91	22.08	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
16.22	0.03	0.015	0.001	32.34	74.71	433.24	-3083.58	111.88	23.43	-0.02	-0.14	17.07	0.09	6.59	75.96	-0.57	30.39	26.46	27.71	29.91	22.08	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
